fn,gain_r,gain_g,gain_b,height,width
ISIC_4600893,0.8554271903327382,1.3152817461377664,1.2559917358889783,1053,1872
ISIC_4602918,0.8988599003946801,1.1006451412466833,1.1076557039636608,4000,6000
ISIC_4605557,0.8816797443425677,1.103628471065637,1.2105454782226566,4000,6000
ISIC_4605739,0.8611470850739285,1.2726801890400485,1.2138736078831334,1053,1872
ISIC_4606134,0.9122577001575284,1.1059216201527742,1.0566594584145241,4000,6000
ISIC_4608543,0.8797966139004132,1.0701480822960567,1.333400098041119,1080,1920
ISIC_4610167,0.9577234168070531,0.9921811290719924,1.072817275718134,480,640
ISIC_4610381,0.9191288729425149,1.0083263231109438,1.169952150820057,480,640
ISIC_4610774,0.9326144190494525,1.078670571284862,1.0283957973739428,2448,3264
ISIC_4612428,0.8634866096870504,1.2842713658862814,1.1831078197665656,1053,1872
ISIC_4612995,0.918434605804223,1.11675890806727,1.0339761037690742,4000,6000
ISIC_4614050,0.9103635165881692,1.0910976707615607,1.0742807335639406,4000,6000
ISIC_4614312,0.858980695176827,1.1942954673259,1.3489603194300495,4000,6000
ISIC_4615677,0.9032589027319254,1.0743788579750828,1.119320501196164,2448,3264
ISIC_4616381,0.9006233527913873,1.0284018741400673,1.235758451606643,2448,3264
ISIC_4616408,0.8963912137389527,1.0586376199705583,1.1845425858857186,1200,1600
ISIC_4618929,0.9008575052885955,1.031417039252004,1.2232739823747898,1080,1920
ISIC_4619326,0.903920109953767,1.0529609981449137,1.1496821313659127,4000,6000
ISIC_4620700,0.8871517623189672,1.1284141105906647,1.1363670150581,4000,6000
ISIC_4621064,0.8782607223765265,1.3550391301198343,1.07185671804307,1053,1872
ISIC_4621173,0.9094750406108174,1.1060269596937864,1.064658072942144,4000,6000
ISIC_4621760,0.8612410244149089,1.2031046883812506,1.287275891202776,4000,6000
ISIC_4621918,0.9148656430432137,1.0835963940347908,1.067237468229682,4000,6000
ISIC_4622981,0.9258399566596911,1.0442066272420247,1.0769823279857245,2448,3264
ISIC_4623682,0.8790081230721658,1.1289726895818841,1.1917016243630236,4000,6000
ISIC_4624118,0.9223457135482592,1.0965700184726206,1.0377490451008131,4000,6000
ISIC_4624150,0.8638649642645815,1.139207258345748,1.393882687863573,4000,6000
ISIC_4625309,0.9431948911160664,1.07106010338513,1.0144965952082239,3456,5184
ISIC_4625562,0.8621706824159556,1.169372062726198,1.3380699839204382,1053,1872
ISIC_4626600,0.9029300655631561,1.1302309492473908,1.0677176075633326,3456,5184
ISIC_4626672,0.8467241811124229,1.2777703487605871,1.6137565262567464,1053,1872
ISIC_4627066,0.9018172961016845,1.0917107037043678,1.1046797671690018,2448,3264
ISIC_4627508,0.8855249308494751,1.123510201185314,1.1515460519881657,3456,5184
ISIC_4629020,0.8565385298584142,1.1586845228311147,1.6243833239251666,480,640
ISIC_4629709,0.8518632730295574,1.3617954292628682,1.2809673666355443,1053,1872
ISIC_4630161,0.8939439852199682,1.0438281161796197,1.2458328891560675,1080,1920
ISIC_4630423,0.8799007225447234,1.1919671115088943,1.1237487999860074,2448,3264
ISIC_4631399,0.8926351546601574,1.0345087389814345,1.2997565133589775,480,640
ISIC_4632131,0.8711426147160478,1.285778925957636,1.126000961337563,1053,1872
ISIC_4633043,0.8996512778426298,1.0739561821912635,1.1372676014811853,4000,6000
ISIC_4634217,0.861049897990918,1.1852602353184085,1.3240777657188851,2448,3264
ISIC_4634556,0.8778080920657133,1.0765239163873317,1.3412570084887796,480,640
ISIC_4634975,0.856515646989384,1.2393533456057433,1.3173607321940652,1053,1872
ISIC_4637534,0.9101063074808976,1.0838768025928427,1.08191726712796,4000,6000
ISIC_4638233,0.8520503857047657,1.281164313025363,1.3565757289999756,1053,1872
ISIC_4638416,0.8984845582083194,1.056042565001249,1.175904605085945,4000,6000
ISIC_4638451,0.8922868615781434,1.0986720002612864,1.1423398701073595,3456,5184
ISIC_4639151,0.8699717168071496,1.2571852887376616,1.1465749584400682,1053,1872
ISIC_4639746,0.8693776862348248,1.1086932817689654,1.3788506136170826,1053,1872
ISIC_4640206,0.8763012560113922,1.0651875256091297,1.4513837270192265,1080,1920
ISIC_4641990,0.8967088587672412,1.0999241134596638,1.1181080729370159,4000,6000
ISIC_4642624,0.8531775971253073,1.2437409358595384,1.3926460077138916,4000,6000
ISIC_4642968,0.9051672873779965,1.1105324039072424,1.0747802738450287,4000,6000
ISIC_4643058,0.8605631103397979,1.3075279721359097,1.198281530771056,1053,1872
ISIC_4644307,0.8802723618182189,1.0557690921909408,1.4075085427294942,480,640
ISIC_4645765,0.8798414428662172,1.08574035462085,1.2739482240836455,1080,1920
ISIC_4646056,0.9835865605564277,0.9874380291903658,1.034300988843586,480,640
ISIC_4646907,0.8894145994361508,1.0617012403655104,1.2351128923994141,2848,4288
ISIC_4648580,0.8828021244557508,1.2674207196447806,1.0755063510039071,1053,1872
ISIC_4649621,0.898155116743282,1.0300498929171644,1.2535081814443219,1080,1920
ISIC_4651671,0.8543840330245102,1.3694688305190688,1.2381758484877696,1053,1872
ISIC_4654147,0.9233794098507473,1.1097825146558842,1.0271715858228991,4000,6000
ISIC_4654442,0.9061749522035203,1.094320567396275,1.0853744106868222,4000,6000
ISIC_4655135,0.917388274137393,1.027583124432912,1.132872828187899,4000,6000
ISIC_4655939,0.9461177290138355,1.0165164151356068,1.0613997915756734,2329,2329
ISIC_4656170,0.8720818770420978,1.0710103643173527,1.5806362508786542,1080,1920
ISIC_4657347,0.9091090766529935,1.22311011605634,1.0121738112048353,4000,6000
ISIC_4657579,0.8937920381271822,1.0453354063888836,1.2422477712338675,480,640
ISIC_4658502,0.8474783247249468,1.2449037679315265,1.772994573440911,1053,1872
ISIC_4659447,0.8683920349039232,1.1186290325072028,1.360404408982577,4000,6000
ISIC_4659751,0.9118147750232867,1.0896906033385236,1.0709854082529955,4000,6000
ISIC_4659922,0.878682093338234,1.0659201233488989,1.3789320229660422,1080,1920
ISIC_4660080,0.895069331056704,1.1181944300454851,1.1068932778388998,4000,6000
ISIC_4664888,0.8980419345100319,1.0443701133294516,1.2073228411383743,1080,1920
ISIC_4665735,0.897285969440802,1.0714844414689666,1.1541459841964463,4000,6000
ISIC_4668893,0.857059138823619,1.375042836613263,1.2035896394719559,1053,1872
ISIC_4669837,0.8654298366177877,1.1004733136753317,1.612873364081395,480,640
ISIC_4669952,0.9065023654174277,1.0953872828514948,1.0832291946735892,4000,6000
ISIC_4672591,0.937879174301162,1.115161590496108,0.9982263299399438,4000,6000
ISIC_4672828,0.8541806113429276,1.1979523245817334,1.5019774840237763,480,640
ISIC_4673296,0.9013692772279416,1.1022732474668684,1.0957038520295572,1053,1872
ISIC_4676117,0.9397908555392976,1.136150257237914,0.9867096677571041,4000,6000
ISIC_4677012,0.8862583912503633,1.0625093108391457,1.2673707574040203,1080,1920
ISIC_4677246,0.9072680970948949,1.0906927850223582,1.0849905725997908,3456,5184
ISIC_4678673,0.8829461194376895,1.0682945671530901,1.2902944928930242,1080,1920
ISIC_4679024,0.892397846204159,1.1142843073282447,1.1233439967456538,4000,6000
ISIC_4679112,0.9024774340145469,1.0984793572220815,1.0950600053383466,4000,6000
ISIC_4679978,0.896259086319431,1.0846155544351965,1.1396379769948919,4000,6000
ISIC_4680001,0.8914620805712309,1.0543150128266285,1.2367197026129073,480,640
ISIC_4680705,0.9774423781109137,1.1104534919660738,0.954787131930321,2448,3264
ISIC_4680719,0.8576730776948956,1.1625510634936007,1.5151800596817626,480,640
ISIC_4683532,0.8964252263720326,1.1273573552991816,1.093242140135016,4000,6000
ISIC_4684510,0.8571521507761151,1.1492411134305203,1.6798970485495432,480,640
ISIC_4685091,0.8662057123850814,1.1531100493440396,1.2999644626408615,2448,3264
ISIC_4685511,0.8874488996891853,1.1412180463516095,1.1223799949551996,1053,1872
ISIC_4685859,0.9007517069931371,1.0273123862616271,1.2385615612586671,1080,1920
ISIC_4686358,0.901619312920875,1.102975700999466,1.0940605335850668,2448,3264
ISIC_4686791,0.9240377224795152,1.084304436252852,1.0426671318730019,3456,5184
ISIC_4687450,0.8872848503263516,1.1174887906219424,1.1478873328201702,4000,6000
ISIC_4690521,0.9311191697626316,1.0145159723052428,1.1053322195895026,480,640
ISIC_4693252,0.8687343408592546,1.1187590824475957,1.3521552555475602,1080,1920
ISIC_4693305,0.8715032770857707,1.2026136127637153,1.1713873696879744,1936,2592
ISIC_4695627,0.8887684296677238,1.0827138059776575,1.1910336463034639,4000,6000
ISIC_4695977,0.8689084796718005,1.1532544852494164,1.2587731460989198,4000,6000
ISIC_4696106,0.8956586635584685,1.0393606023248487,1.2440969259282946,1080,1920
ISIC_4696807,0.8697198498003879,1.0874302447793966,1.50918564080498,1080,1920
ISIC_4697681,0.8467472521357586,1.3153854188684022,1.4836117257612809,1053,1872
ISIC_4698709,0.8964637403982038,1.0366137272334068,1.2458598171440853,1080,1920
ISIC_4698993,0.8593571376172462,1.300252392964509,1.2154378326838753,1053,1872
ISIC_4699802,0.8578875835598753,1.3672426449672541,1.197923401886438,1053,1872
ISIC_4702731,0.8448613894614129,1.3048062885578366,1.6608296218385363,3456,5184
ISIC_4703373,0.90961322165198,1.0377289297206254,1.1493552276567256,480,640
ISIC_4703709,0.9205390533344675,1.0944956685295215,1.0434276606038722,4000,6000
ISIC_4704240,0.8796508532769788,1.0935036621133645,1.2544009200279789,4000,6000
ISIC_4705155,0.8810934322169741,1.0731952043313284,1.2989745375510025,1080,1920
ISIC_4707779,0.9271519222365616,1.0420121273837253,1.075967842708347,2848,4288
ISIC_4709570,0.9123981461844733,1.1043126552615585,1.0574443772111435,4000,6000
ISIC_4709630,0.8590419695224712,1.189172654139588,1.3600252692851604,1053,1872
ISIC_4710273,0.9182451292900918,1.1092107574671974,1.0390037404351333,4000,6000
ISIC_4710610,0.9218828238780402,0.9992147012825169,1.1822708133758963,480,640
ISIC_4712151,0.8555268201068027,1.2255042342671256,1.365199234339201,1936,2592
ISIC_4712238,0.8862026209477507,1.0818000844748332,1.2144706059414014,2448,3264
ISIC_4714103,0.8859587696724031,1.0916969098900187,1.1961472857519004,4000,6000
ISIC_4715584,0.9210082888110249,1.132340879342788,1.0201452603914667,4000,6000
ISIC_4716964,0.905123175088419,1.0665629868202404,1.1217156181740688,4000,6000
ISIC_4718423,0.8405598888157283,1.4620089685766315,1.5879446564602508,1053,1872
ISIC_4718575,0.925823264560841,1.113577902300003,1.0200609521315982,4000,6000
ISIC_4719774,0.8677511480311194,1.1426844322353575,1.2985465862564445,4000,6000
ISIC_4719788,0.8750076985749199,1.0815640949950354,1.3761874222401227,1080,1920
ISIC_4720030,0.8932020481658087,1.103782330760765,1.1309990199934816,4000,6000
ISIC_4720727,0.9002620151780827,1.1030738027846407,1.0993416268782248,4000,6000
ISIC_4722011,0.8825634361065102,1.161600370319819,1.1313474589039467,4000,6000
ISIC_4723132,0.9354391657166837,1.0928262476887853,1.0139110473576178,4000,6000
ISIC_4725395,0.8340268769109878,1.944844181119193,2.1402755921089502,1053,1872
ISIC_4727376,0.8693726604916571,1.1756875202688695,1.2187133519084135,4000,6000
ISIC_4728471,0.9131403036660659,1.1192360251501385,1.0453517922354523,4000,6000
ISIC_4731582,0.8633989495889407,1.3013136446184124,1.1749379879326065,1053,1872
ISIC_4732028,0.9126866667887732,1.1130097738690223,1.050548432870933,4000,6000
ISIC_4732889,0.8747251047965159,1.0855097958485407,1.3623833719670728,1080,1920
ISIC_4733747,0.9265998144828298,1.0738377257175213,1.045008861010908,3456,5184
ISIC_4734325,0.8563269394051589,1.1984109943490555,1.4116797066865892,1053,1872
ISIC_4734602,0.8712511210348547,1.0812921437820642,1.4994075370225428,1080,1920
ISIC_4734853,0.8960556935539501,1.1143031757220012,1.1062172487815893,1936,2592
ISIC_4736009,0.907561746025618,1.0981680466944765,1.0771314795137854,4000,6000
ISIC_4736742,0.8990729014267189,1.1017770240969378,1.1055720433360294,4000,6000
ISIC_4744679,0.8872997754222627,1.113260656202699,1.1530472562776297,1936,2592
ISIC_4746271,0.8926851419026454,1.122535896805099,1.1136928931852925,4000,6000
ISIC_4746727,0.8495053452284537,1.293249510420736,1.4132639898745052,1053,1872
ISIC_4747887,0.8624939994385433,1.2005593668314973,1.2713313377288704,1053,1872
ISIC_4748644,0.9007205968064673,1.080703834906533,1.1226018167888963,4000,6000
ISIC_4748744,0.8772426651810303,1.045035989944454,1.7243840166310733,1080,1920
ISIC_4749286,0.8992350678383308,1.0376769708929217,1.2170539072941464,1080,1920
ISIC_4751297,0.9149252354220765,1.0886639455739482,1.0626501138557314,4000,6000
ISIC_4751637,0.8713085428967806,1.1490116450192156,1.2363430310192502,4000,6000
ISIC_4751761,0.9146427490529055,1.0941442324487674,1.0589554107491579,2448,3264
ISIC_4752864,0.8976556177371753,1.132918908330848,1.0841884185031037,4000,6000
ISIC_4752900,0.8556568117486082,1.1791465203796572,1.5236064333861121,1053,1872
ISIC_4753265,0.9011652332219109,1.111121800566814,1.088424518201212,4000,6000
ISIC_4754513,0.9117668080012322,1.1694110198388088,1.02379812159295,4000,6000
ISIC_4754540,0.8761157053420824,1.119320967485598,1.2361220152028456,4000,6000
ISIC_4755627,0.8744225393949272,1.0849851386993938,1.3719262220223247,1080,1920
ISIC_4755685,0.9122728798662026,1.0419964482475503,1.128594262147983,1080,1920
ISIC_4760664,0.9249444840386025,1.113104757368998,1.0220689630092785,4000,6000
ISIC_4762845,0.8611172788302849,1.2636185898643626,1.2210206617274402,1053,1872
ISIC_4763331,0.8404613629537205,1.4703516162788304,1.5819059755807605,1053,1872
ISIC_4763824,0.9666047363747463,1.059333991172075,0.9893531525522655,3456,5184
ISIC_4765046,0.8620717623098039,1.313591002188621,1.1807573840209775,1053,1872
ISIC_4766056,0.9133237837696713,1.0711697906652102,1.0843519283851017,4000,6000
ISIC_4766878,0.8829134858697635,1.0584871450760585,1.3333581843268212,1080,1920
ISIC_4767324,0.8602251491010453,1.2633603316258135,1.2318722795289625,1053,1872
ISIC_4767410,0.8525912133103781,1.3700832304055783,1.2638888778281994,1053,1872
ISIC_4767766,0.9837538699977566,0.9967565657225377,1.022106435525069,480,640
ISIC_4768753,0.9071184986999465,1.0407266431435704,1.1563895488323337,2848,4288
ISIC_4770415,0.8801329804614458,1.0578575627614513,1.3960450495721781,480,640
ISIC_4771022,0.8930983477743553,1.0550101443283002,1.2194032706206823,1080,1920
ISIC_4771462,0.8921009303843788,1.142703156204746,1.0991950843225635,4000,6000
ISIC_4773462,0.8935456986423824,1.111929498893474,1.1201635510037629,2848,4288
ISIC_4773476,0.8868228303280852,1.1834142253784665,1.0949912050324764,4000,6000
ISIC_4773673,0.9108932864091822,1.0716420886732496,1.0921904254981745,4000,6000
ISIC_4774078,0.8477221225604151,1.2377132430202922,1.8218819073250154,1053,1872
ISIC_4776185,0.8633613441747648,1.1366238003741143,1.4206549144068925,1053,1872
ISIC_4776403,0.8722645632747464,1.0955848886558996,1.3699206571162645,480,640
ISIC_4778220,0.9701396493654433,1.0526319014840888,0.9894931987896075,2448,3264
ISIC_4780083,0.9441459415214928,1.1137984741074594,0.9896470798356687,4000,6000
ISIC_4780488,0.8416717879392357,1.3523246885830063,1.8662095126869953,480,640
ISIC_4781306,0.8478039458333763,1.3475037992548424,1.3877266077093604,1053,1872
ISIC_4781406,0.8948539110007803,1.1203436545017402,1.1058618691960902,4000,6000
ISIC_4783462,0.9016957402163428,1.0900749544140074,1.1069859625406997,4000,6000
ISIC_4783490,0.9110784351214093,1.0897428869008272,1.0732329663524283,4000,6000
ISIC_4783637,0.8900601608743054,1.145521845755558,1.1060837159151053,1936,2592
ISIC_4784469,0.909863854902597,1.0393505276612074,1.1448331588765228,576,768
ISIC_4786863,0.9273678618753142,1.0489466634373412,1.0671346232202366,2448,3264
ISIC_4787920,0.917809347955571,1.0896392983903658,1.0539506739538738,3456,5184
ISIC_4789741,0.8834489382797218,1.0513260284787123,1.3628529062029735,480,640
ISIC_4790433,0.9391042664166053,1.1096264984510176,0.998934959348086,4000,6000
ISIC_4791409,0.879088649563574,1.080248181187077,1.3033809350489038,1936,2592
ISIC_4791694,0.908767708368207,1.1271880966637704,1.0521525252999493,4000,6000
ISIC_4792090,0.8668049260698806,1.120752688961777,1.3914240004890412,4000,6000
ISIC_4795502,0.8859331944404962,1.0709608886971331,1.2446104631766273,1080,1920
ISIC_4796486,0.8718635467012721,1.1302665949507895,1.2653397745171144,4000,6000
ISIC_4797031,0.8491421628555663,1.233788300949375,1.6535720202770836,1053,1872
ISIC_4797111,0.8437841565431149,1.316737067663864,1.7300987332524715,1053,1872
ISIC_4798486,0.8470621841930855,1.4126934206421216,1.3474683135143422,1053,1872
ISIC_4798580,0.8739533546126982,1.0875077137659124,1.3700044551193324,1080,1920
ISIC_4799228,0.8956619335639966,1.0494273888104855,1.2127546901276347,1080,1920
ISIC_4799458,0.8978976784800425,1.0947621012249957,1.1184491758955484,4000,6000
ISIC_4800168,0.9052334677935892,1.1015806305253835,1.0820536506389893,4000,6000
ISIC_4800794,0.9221589134103657,1.1137320165283153,1.0274867019811718,4000,6000
ISIC_4801332,0.8925926390473643,1.0925953426804749,1.1488873650466422,2848,4288
ISIC_4803797,0.9064503232721415,1.1260084566455524,1.0595840457222512,3456,5184
ISIC_4804562,0.8907310358481471,1.1002042346435001,1.149306807151873,4000,6000
ISIC_4805956,0.8691699956444022,1.0946485807077737,1.4693060107130416,1080,1920
ISIC_4806399,0.90779580278792,1.1111907669318573,1.0658639019557463,4000,6000
ISIC_4806625,0.9145029592057605,1.0495917457885113,1.1073165661366788,480,640
ISIC_4807050,0.9518320906573831,1.0552511991723306,1.0119780768104523,2448,3264
ISIC_4807815,0.8903319724243948,1.1549442355807569,1.0978920681845712,3456,5184
ISIC_4808024,0.8923360957658089,1.0997352336281279,1.1406788823007348,4000,6000
ISIC_4808329,0.8969501008085374,1.091157103164693,1.1273538451156677,4000,6000
ISIC_4808532,0.9099115499282768,1.0734820050135185,1.093619251713527,4000,6000
ISIC_4808714,0.9029645971334946,1.0671655668167086,1.130889535650497,1936,2592
ISIC_4808848,0.8822469616784643,1.0609539287579746,1.3330158590290084,1080,1920
ISIC_4809071,0.8836705850772714,1.061240870544145,1.3078942163164566,1080,1920
ISIC_4809335,0.9045134601831131,1.1178852851472427,1.0712870442238822,4000,6000
ISIC_4810227,0.9016441520827977,1.0522170678926175,1.1640317344373334,1080,1920
ISIC_4811580,0.8955065567915693,1.0760971702154989,1.156962885270892,2448,3264
ISIC_4811677,0.8932606230571972,1.1076902070795964,1.1261882704747581,4000,6000
ISIC_4811778,0.8755287565997055,1.0714383395401614,1.4260918441404027,1080,1920
ISIC_4812485,0.8921121384406497,1.0477992447954065,1.2512329960734316,480,640
ISIC_4812564,0.893359211725391,1.1153145435623892,1.1175660730712926,4000,6000
ISIC_4814164,0.9728150882735151,0.9973843129164324,1.036956540486356,1783,1783
ISIC_4814785,0.8781363786775642,1.0713052902451643,1.3605566989548132,1053,1872
ISIC_4814938,0.8885189775152466,1.1310544206533655,1.1262455353735341,4000,6000
ISIC_4815388,0.8715187551273883,1.1013417122934261,1.3607559213746936,1080,1920
ISIC_4817313,0.9176310519909647,1.0771703058418391,1.0651066159821663,4000,6000
ISIC_4817940,0.8620319368370097,1.2963140334731178,1.189945062550665,1053,1872
ISIC_4818265,0.9136834056842609,1.11345685011259,1.0476210389354397,4000,6000
ISIC_4818658,0.8938290634505185,1.1295114794419374,1.1022967984347949,4000,6000
ISIC_4818768,0.8632829149401723,1.1920097562923582,1.272536920782147,4000,6000
ISIC_4819603,0.944891397940962,1.0746460939458242,1.0093568331810918,4000,6000
ISIC_4820261,0.8832508357819011,1.0943855601783496,1.214413539869777,1936,2592
ISIC_4821916,0.8438766267963027,1.4482534489587617,1.4187842448870072,1053,1872
ISIC_4824598,0.9423082866682064,1.0974327060474558,1.0001362819805808,4000,6000
ISIC_4825339,0.8495889330084817,1.388450456811767,1.3063068733688208,1053,1872
ISIC_4825933,0.8765329778078491,1.0839599156151594,1.3325468562973684,1080,1920
ISIC_4827036,0.8600886875162098,1.30645923401567,1.203774910825454,1053,1872
ISIC_4827270,0.871619383875713,1.183653109015792,1.1879355149577795,4000,6000
ISIC_4827286,0.8455671972231004,1.4508069492277826,1.3617948739480208,1053,1872
ISIC_4828981,0.9099337023334899,1.083226160028873,1.0831454076074283,4000,6000
ISIC_4829446,0.8843135465217343,1.0754094573588309,1.249735386813633,480,640
ISIC_4829472,0.9010396847627239,1.1164238680357685,1.0844341040846917,4000,6000
ISIC_4830912,0.8817110749882184,1.1201142331174099,1.1827289140549093,4000,6000
ISIC_4831237,0.875959909205832,1.06566965918451,1.4590110685336168,1080,1920
ISIC_4831295,0.8347872859364536,1.9351490875535855,1.836761011471844,1053,1872
ISIC_4832128,0.9003291372230411,1.1514950133466306,1.0629056668896937,4000,6000
ISIC_4832339,0.9042675766011292,1.0716670625719458,1.1184589377276368,2448,3264
ISIC_4832498,0.8400207814473131,1.5297312343179652,1.5371761723626565,1053,1872
ISIC_4836753,0.870133366760951,1.0932054934337474,1.4443772735846496,1080,1920
ISIC_4837220,0.8672164325817181,1.1195972009348392,1.3855024442510222,1053,1872
ISIC_4837951,0.9093395154158155,1.0160294915727326,1.2076640401906757,1080,1920
ISIC_4839793,0.9104353302355408,1.09263236814728,1.072690370018037,4000,6000
ISIC_4840667,0.8565965751863373,1.2771670882297497,1.2700323978944466,1053,1872
ISIC_4841584,0.8930260744227887,1.0528490826563097,1.2261703938629975,1053,1872
ISIC_4841875,0.9429501429441169,1.0226330532910866,1.0604649196895906,2848,4288
ISIC_4842020,0.9441704569070062,1.002153038342667,1.0884840990299802,480,640
ISIC_4842371,0.8751315331680231,1.0753690796727524,1.4101199308932355,1080,1920
ISIC_4842490,0.937455528949192,1.011004454013587,1.0918471714475748,480,640
ISIC_4842827,0.9093946957872205,1.0953062274849485,1.073656173877598,4000,6000
ISIC_4843204,0.8973768503208119,1.1312758131936504,1.0864653528437325,4000,6000
ISIC_4844211,0.8870573931097845,1.0566413727550947,1.2785207954572482,1080,1920
ISIC_4845699,0.900655332877732,1.0710073019080264,1.1365559337185627,3456,5184
ISIC_4848990,0.8857423785655222,1.1005894067385396,1.1821246728689625,3456,5184
ISIC_4850670,0.9263972081546511,1.0621010108657543,1.0559527620027527,1936,2592
ISIC_4852647,0.8601315448255664,1.1445727702832356,1.5059929745185863,1053,1872
ISIC_4853617,0.8794257902338746,1.0795243979288096,1.300796631005224,1080,1920
ISIC_4854045,0.9084751051308867,1.1051758601884438,1.0683807142497395,4000,6000
ISIC_4854164,0.8917076836410627,1.0448556901111936,1.266481875366833,1080,1920
ISIC_4854177,0.886653174817824,1.0728775434010176,1.231872691878817,4000,6000
ISIC_4854906,0.9124892725542855,1.2042655106597184,1.0103990092724755,4000,6000
ISIC_4855263,0.9217934717735274,1.086395113570149,1.046406759256631,4000,6000
ISIC_4858118,0.8740189903509222,1.0820333147931802,1.3985001902748306,1080,1920
ISIC_4859236,0.9270355966861848,1.1075010972467982,1.0210379414113635,4000,6000
ISIC_4860646,0.9184772923487999,1.0582094985538752,1.0822990084853126,3456,5184
ISIC_4864036,0.919049635920575,1.1185217400491243,1.0315669170981525,4000,6000
ISIC_4864264,0.8668534887848,1.1346107069043292,1.337781042307733,3456,5184
ISIC_4864699,0.8845574222237974,1.0597162446818107,1.300894638900916,1080,1920
ISIC_4870115,0.8840968106588841,1.05156341007321,1.34850268536821,1080,1920
ISIC_4870183,0.9835140648354151,1.0025799969671902,1.0157575552322056,2317,2317
ISIC_4870714,0.8435663787827539,1.402609239916611,1.484258910625639,1053,1872
ISIC_4871413,0.878910367172793,1.0744915894425628,1.329802871644091,1080,1920
ISIC_4872245,0.920639470343115,1.0895470679123356,1.0468231890399953,4000,6000
ISIC_4872399,0.8847755334773276,1.0706875602160355,1.2584789969698114,1080,1920
ISIC_4874456,0.9298190774383811,1.0838951693444023,1.0303306749859498,4000,6000
ISIC_4875186,0.8902752090720555,1.0348426414662688,1.3341349808212497,480,640
ISIC_4876529,0.8919774970727389,1.0465395523279994,1.2571485009563896,1080,1920
ISIC_4876871,0.8933159994849067,1.0436751184888982,1.2529281904555172,1080,1920
ISIC_4878152,0.8621265631783191,1.2671020351200333,1.207280508291099,1053,1872
ISIC_4878732,0.8433323043016212,1.5368649011672941,1.3806966707436301,1053,1872
ISIC_4880962,0.8950785028743725,1.0816654704848068,1.1505822589088273,3456,5184
ISIC_4881050,0.9010949920230168,1.1242785333877392,1.078109513087172,4000,6000
ISIC_4881393,0.8458702091941194,1.43240052146291,1.3656877887553394,1053,1872
ISIC_4885871,0.8630446752908537,1.1332747529203668,1.449018336087058,1053,1872
ISIC_4887134,0.8538868295063188,1.1781267899405026,1.669705191622702,1053,1872
ISIC_4887484,0.8709464896985044,1.1273747471543096,1.2853117259600282,480,640
ISIC_4888789,0.8955579149894759,1.166112435430725,1.0706489088337796,4000,6000
ISIC_4890495,0.9023798370478887,1.1559287261612512,1.0541623129403492,4000,6000
ISIC_4890586,0.9056559831582822,1.0866404097631845,1.0949341366951824,2848,4288
ISIC_4891480,0.86896814831343,1.1133146564476029,1.3685225261274678,4000,6000
ISIC_4892281,0.878858071035359,1.080213851306361,1.3071818738307497,1080,1920
ISIC_4892438,0.9223843967608548,1.0312091027357735,1.106588801975109,480,640
ISIC_4892442,0.8650611887906625,1.2835088592658552,1.1698874327804716,4000,6000
ISIC_4892807,0.9471922690815153,1.1157336596426883,0.984705851970254,4000,6000
ISIC_4893770,0.8721935631961174,1.0821230316858486,1.4543923842896458,480,640
ISIC_4895887,0.917582068354245,1.0767883937823912,1.0655999475004503,4000,6000
ISIC_4897657,0.9260738916024974,1.04155893376346,1.0796482456273242,3456,5184
ISIC_4899688,0.840058935075972,1.4354544396109976,1.7077948364738438,1053,1872
ISIC_4900231,0.9544330730896649,0.9811098153472274,1.1028192686208762,480,640
ISIC_4901230,0.8934382337712586,1.040685639231036,1.2627385989142328,1080,1920
ISIC_4901478,0.8933529096532098,1.0338635412985415,1.2931388725496178,1080,1920
ISIC_4901544,0.8725980787272816,1.1358247433445574,1.244609002362632,4000,6000
ISIC_4902521,0.8612682427237394,1.1833776898930393,1.3237523876987884,4000,6000
ISIC_4903290,0.8580100889537158,1.2409268556418809,1.2872758799791146,1053,1872
ISIC_4905186,0.8865341405741166,1.1285983998351146,1.1397105459712638,4000,6000
ISIC_4905375,0.9559009713865276,1.1087486544387242,0.9768382240562282,3456,5184
ISIC_4906070,0.9221690523652222,1.084499783617701,1.0469633429507779,1936,2592
ISIC_4906097,0.9110005115837481,1.0842170987898663,1.0786270254670025,4000,6000
ISIC_4906230,0.8940193117741433,1.0748474040365237,1.1684216383346966,1080,1920
ISIC_4907312,0.9516647630487662,1.111552542242873,0.9807548453342804,1936,2592
ISIC_4907927,0.8894137195405802,1.1296909785165863,1.122921781429455,4000,6000
ISIC_4908169,0.9008101089014549,1.0996847905894327,1.100476685507591,4000,6000
ISIC_4909821,0.8965417451042567,1.106806104518016,1.111478742515941,4000,6000
ISIC_4909893,0.8776065760439,1.1041855982246473,1.2521377969538086,4000,6000
ISIC_4910741,0.8897930359635077,1.05299487024324,1.258689948060138,1080,1920
ISIC_4910774,0.8848206463368917,1.1809799808580792,1.1055952649706244,4000,6000
ISIC_4911748,0.8584534320358514,1.1334353188214834,1.7966241827356535,480,640
ISIC_4911885,0.9638760551506073,1.0168194510805386,1.0278168979298368,4000,6000
ISIC_4912964,0.8935698550617927,1.1228770823030647,1.1092847846474594,4000,6000
ISIC_4913954,0.8636225842390971,1.301976149798183,1.1726986081499136,1053,1872
ISIC_4913985,0.9082696315895845,1.0919165469878787,1.0803943593876724,480,640
